N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,late_spikes,runtime_seconds
250,0.05,16,12,FAILURE,250,54.0,0,6.828737300005741
250,0.05,11,12,SUCCESS,14959,3000.0,1004,7.350684499950148
250,0.05,15,12,SUCCESS,27519,3000.0,1899,6.930403999984264
250,0.05,14,12,SUCCESS,21163,3000.0,1430,7.171501300064847
250,0.05,19,12,SUCCESS,17589,3000.0,1145,6.7818430999759585
250,0.05,20,12,SUCCESS,20725,3000.0,1391,6.799142700037919
250,0.05,17,12,SUCCESS,17647,3000.0,1216,7.082706799963489
250,0.05,18,12,SUCCESS,20917,3000.0,1423,7.175508000073023
250,0.05,21,12,FAILURE,250,63.0,0,7.003898299997672
250,0.05,23,12,SUCCESS,19604,3000.0,1330,7.017778899986297
250,0.05,27,12,FAILURE,250,59.0,0,6.819112099939957
250,0.05,26,12,SUCCESS,14353,3000.0,972,7.000107900006697
250,0.05,22,12,SUCCESS,23891,3000.0,1608,7.501849799999036
250,0.05,24,12,SUCCESS,16569,3000.0,1118,7.203970299917273
250,0.05,28,12,FAILURE,250,67.0,0,6.97242320002988
250,0.05,32,12,SUCCESS,24708,3000.0,1664,6.920595100033097
250,0.05,31,12,SUCCESS,24443,3000.0,1660,7.006797999958508
250,0.05,30,12,SUCCESS,23681,3000.0,1611,7.190790600026958
250,0.05,25,12,SUCCESS,24666,3000.0,1675,7.713309100014158
250,0.05,29,12,SUCCESS,19188,3000.0,1300,7.573142700013705
250,0.05,38,12,FAILURE,501,107.0,0,6.840041400049813
250,0.05,34,12,SUCCESS,22526,3000.0,1541,7.088146300055087
250,0.05,36,12,FAILURE,250,67.0,0,7.141276899958029
250,0.05,37,12,SUCCESS,19090,3000.0,1298,7.192694799974561
250,0.05,33,12,SUCCESS,28580,3000.0,1946,7.684004500042647
250,0.05,43,12,FAILURE,250,56.0,0,6.810891599976458
250,0.05,41,12,SUCCESS,15868,3000.0,1070,7.141695800004527
250,0.05,35,12,SUCCESS,28542,3000.0,1940,7.746519600041211
250,0.05,39,12,FAILURE,250,54.0,0,7.307510500075296
250,0.05,40,12,SUCCESS,20718,3000.0,1383,7.264288900070824
250,0.05,42,12,FAILURE,250,42.0,0,7.247740799910389
250,0.05,45,12,SUCCESS,23083,3000.0,1543,6.760678100050427
250,0.05,44,12,FAILURE,251,59.0,0,6.79131820006296
250,0.05,46,12,SUCCESS,28220,3000.0,1941,6.827563000028022
250,0.05,47,12,SUCCESS,25353,3000.0,1732,6.929180199978873
250,0.05,51,12,SUCCESS,21216,3000.0,1441,6.577051799977198
250,0.05,48,12,SUCCESS,27396,3000.0,1878,7.030774099985138
250,0.05,54,12,SUCCESS,26592,3000.0,1829,6.865880199940875
250,0.05,49,12,SUCCESS,23921,3000.0,1638,7.109750100062229
250,0.05,50,12,SUCCESS,19534,3000.0,1365,7.123082999954931
250,0.05,53,12,SUCCESS,21782,3000.0,1481,7.0669506000122055
250,0.05,52,12,SUCCESS,28148,3000.0,2011,7.077106100041419
250,0.05,55,12,FAILURE,250,54.0,0,6.86190290004015
250,0.05,56,12,SUCCESS,23811,3000.0,1626,6.872883999953046
250,0.05,57,12,SUCCESS,22401,3000.0,1535,7.04661900002975
250,0.05,59,12,FAILURE,250,70.0,0,6.77940509992186
250,0.05,58,12,SUCCESS,19591,3000.0,1321,7.058008900028653
250,0.05,62,12,FAILURE,250,43.0,0,6.660949399927631
250,0.05,60,12,SUCCESS,21805,3000.0,1475,7.073191100033
250,0.05,65,12,SUCCESS,23802,3000.0,1603,6.831176600069739
250,0.05,63,12,SUCCESS,28150,3000.0,1929,6.91925379994791
250,0.05,61,12,SUCCESS,26556,3000.0,1807,7.032952600042336
250,0.05,64,12,SUCCESS,27410,3000.0,1862,7.083586000022478
250,0.05,67,12,SUCCESS,21904,3000.0,1476,6.955059199943207
250,0.05,66,12,SUCCESS,13612,3000.0,897,7.348501399974339
250,0.05,68,12,SUCCESS,21465,3000.0,1470,7.1039714000653476
250,0.05,70,12,SUCCESS,28307,3000.0,1935,6.874326399993151
250,0.05,69,12,FAILURE,250,78.0,0,7.292869299999438
250,0.05,74,12,SUCCESS,19635,3000.0,1337,6.8403872000053525
250,0.05,75,12,FAILURE,250,81.0,0,6.9388010000111535
250,0.05,76,12,FAILURE,250,45.0,0,6.801466599921696
250,0.05,73,12,SUCCESS,18692,3000.0,1258,7.084878399968147
250,0.05,71,12,SUCCESS,23205,3000.0,1569,7.4390609000111
250,0.05,72,12,FAILURE,250,59.0,0,7.397293800022453
250,0.05,77,12,SUCCESS,26422,3000.0,1867,7.21191179996822
250,0.05,78,12,SUCCESS,14881,3000.0,1008,7.190534999943338
250,0.05,80,12,SUCCESS,27369,3000.0,1854,7.130471900105476
250,0.05,79,12,SUCCESS,23023,3000.0,1581,7.425734400050715
250,0.05,82,12,SUCCESS,10549,3000.0,716,7.077846699976362
250,0.05,84,12,SUCCESS,23973,3000.0,1606,7.010955500067212
250,0.05,86,12,FAILURE,250,45.0,0,6.926792199956253
250,0.05,81,12,SUCCESS,26430,3000.0,1801,7.4760908000171185
250,0.05,83,12,SUCCESS,24811,3000.0,1659,7.481905499938875
250,0.05,87,12,SUCCESS,21213,3000.0,1414,7.510679400060326
250,0.05,85,12,SUCCESS,21348,3000.0,1426,7.733208299963735
250,0.05,88,12,SUCCESS,25439,3000.0,1742,6.81046820001211
250,0.05,90,12,SUCCESS,23308,3000.0,1580,6.612753699999303
250,0.05,89,12,SUCCESS,13825,3000.0,985,7.135091200005263
250,0.05,91,12,SUCCESS,23288,3000.0,1586,7.015587400062941
250,0.05,92,12,FAILURE,250,46.0,0,6.963309600017965
250,0.05,93,12,SUCCESS,16349,3000.0,1081,6.95985300000757
250,0.05,95,12,SUCCESS,19153,3000.0,1277,6.9573108000913635
250,0.05,94,12,SUCCESS,21354,3000.0,1399,7.059677500044927
250,0.05,96,12,FAILURE,250,54.0,0,6.72187940008007
250,0.05,98,12,SUCCESS,24366,3000.0,1692,6.421536699985154
250,0.05,97,12,FAILURE,250,52.0,0,6.620000300114043
250,0.05,99,12,SUCCESS,24943,3000.0,1673,3.399287599953823
250,0.075,0,19,FAILURE,250,40.0,0,6.464357599965297
250,0.075,1,19,FAILURE,250,59.0,0,6.521996299969032
250,0.075,7,19,FAILURE,250,43.0,0,6.572729100007564
250,0.075,10,19,FAILURE,250,47.0,0,6.793866699910723
250,0.075,8,19,SUCCESS,23880,3000.0,1609,6.882852300070226
250,0.075,9,19,FAILURE,250,56.0,0,6.935135500039905
250,0.075,3,19,SUCCESS,20967,3000.0,1409,6.982276299968362
250,0.075,4,19,SUCCESS,25712,3000.0,1728,6.996807000017725
250,0.075,6,19,SUCCESS,23212,3000.0,1621,7.065374099998735
250,0.075,5,19,SUCCESS,21219,3000.0,1429,7.223991199978627
250,0.075,2,19,SUCCESS,20126,3000.0,1375,7.249373400001787
250,0.075,11,19,SUCCESS,21305,3000.0,1442,6.318240300053731
250,0.075,12,19,SUCCESS,28523,3000.0,1941,6.598222399945371
250,0.075,13,19,FAILURE,250,51.0,0,6.512523000012152
250,0.075,15,19,FAILURE,250,39.0,0,6.583460499998182
250,0.075,18,19,SUCCESS,23990,3000.0,1673,6.781296300003305
250,0.075,20,19,SUCCESS,20759,3000.0,1385,6.739104900043458
250,0.075,14,19,SUCCESS,28441,3000.0,1928,7.799616599921137
250,0.075,16,19,FAILURE,250,43.0,0,7.7352071000495926
250,0.075,19,19,FAILURE,251,64.0,0,7.646646199980751
250,0.075,21,19,SUCCESS,26601,3000.0,1797,7.551522900001146
250,0.075,17,19,SUCCESS,21885,3000.0,1455,7.894086000043899
250,0.075,22,19,SUCCESS,25635,3000.0,1724,6.7856693000067025
250,0.075,23,19,FAILURE,250,50.0,0,6.59004569996614
250,0.075,24,19,SUCCESS,17323,3000.0,1163,6.707012200029567
250,0.075,25,19,FAILURE,250,42.0,0,6.673338899970986
250,0.075,26,19,SUCCESS,16241,3000.0,1093,6.708790599950589
250,0.075,27,19,FAILURE,250,44.0,0,6.681642499985173
250,0.075,31,19,FAILURE,250,43.0,0,6.495797700015828
250,0.075,30,19,SUCCESS,25641,3000.0,1726,6.652852399973199
250,0.075,28,19,SUCCESS,25623,3000.0,1729,6.7477048999862745
250,0.075,29,19,SUCCESS,25627,3000.0,1730,6.708638899959624
250,0.075,32,19,SUCCESS,22610,3000.0,1534,6.759729599929415
250,0.075,33,19,SUCCESS,28621,3000.0,1939,6.526425899937749
250,0.075,34,19,SUCCESS,20079,3000.0,1291,6.58435829996597
250,0.075,35,19,SUCCESS,22820,3000.0,1578,6.521622100030072
250,0.075,36,19,SUCCESS,24038,3000.0,1610,6.580879400018603
250,0.075,37,19,SUCCESS,27509,3000.0,1844,6.574038199963979
250,0.075,38,19,FAILURE,501,102.0,0,6.485768600017764
250,0.075,39,19,FAILURE,250,49.0,0,6.427245499915443
250,0.075,40,19,FAILURE,250,49.0,0,6.443344399915077
250,0.075,42,19,FAILURE,250,36.0,0,6.535862899967469
250,0.075,41,19,SUCCESS,21352,3000.0,1433,6.575414800085127
250,0.075,43,19,SUCCESS,24454,3000.0,1661,6.733261400018819
250,0.075,44,19,FAILURE,250,47.0,0,6.570464200107381
250,0.075,46,19,FAILURE,250,41.0,0,6.714577500009909
250,0.075,45,19,SUCCESS,22527,3000.0,1530,6.8731010999763384
250,0.075,47,19,SUCCESS,16914,3000.0,1137,6.815420099999756
250,0.075,48,19,SUCCESS,27426,3000.0,1868,6.7409520000219345
250,0.075,49,19,SUCCESS,23995,3000.0,1625,6.78685240005143
250,0.075,51,19,FAILURE,250,57.0,0,6.524057100061327
250,0.075,50,19,SUCCESS,23218,3000.0,1561,6.75727800000459
250,0.075,53,19,FAILURE,250,48.0,0,6.635340200038627
250,0.075,52,19,SUCCESS,26578,3000.0,1804,6.714945500018075
250,0.075,54,19,SUCCESS,22598,3000.0,1528,6.774048099992797
250,0.075,55,19,SUCCESS,26706,3000.0,1787,6.823016099981032
250,0.075,56,19,FAILURE,250,46.0,0,6.759885900071822
250,0.075,57,19,SUCCESS,16612,3000.0,1091,6.716879199957475
250,0.075,58,19,SUCCESS,20982,3000.0,1398,6.750341900042258
250,0.075,59,19,SUCCESS,27658,3000.0,1870,6.841598300030455
250,0.075,60,19,SUCCESS,19181,3000.0,1293,6.750352900009602
250,0.075,62,19,FAILURE,250,34.0,0,6.553366899956018
250,0.075,61,19,SUCCESS,28604,3000.0,1936,6.7116748000262305
250,0.075,63,19,SUCCESS,24725,3000.0,1684,6.744211700046435
250,0.075,64,19,SUCCESS,19722,3000.0,1407,6.7025886999908835
250,0.075,65,19,SUCCESS,24854,3000.0,1685,6.639444400090724
250,0.075,66,19,FAILURE,250,41.0,0,6.832735400064848
250,0.075,67,19,FAILURE,250,44.0,0,6.741087700007483
250,0.075,68,19,FAILURE,250,64.0,0,6.908509200089611
250,0.075,69,19,SUCCESS,15149,3000.0,1026,7.008243699907325
250,0.075,71,19,FAILURE,250,45.0,0,6.851604099967517
250,0.075,70,19,SUCCESS,28486,3000.0,1956,7.182741400087252
250,0.075,73,19,FAILURE,250,45.0,0,6.816758399945684
250,0.075,72,19,SUCCESS,25719,3000.0,1740,6.978882300085388
250,0.075,75,19,FAILURE,250,58.0,0,6.868818800081499
250,0.075,74,19,SUCCESS,19704,3000.0,1306,7.027635200065561
250,0.075,76,19,FAILURE,250,43.0,0,6.895925999968313
250,0.075,77,19,FAILURE,250,51.0,0,6.83450269990135
250,0.075,78,19,SUCCESS,27331,3000.0,1865,6.980423400062136
250,0.075,79,19,SUCCESS,23981,3000.0,1607,6.986559699987993
250,0.075,80,19,FAILURE,250,67.0,0,6.699933100026101
250,0.075,81,19,SUCCESS,25575,3000.0,1740,6.860089400084689
250,0.075,83,19,SUCCESS,24852,3000.0,1668,6.798494699993171
250,0.075,82,19,SUCCESS,23287,3000.0,1528,6.989231800078414
250,0.075,84,19,SUCCESS,21323,3000.0,1426,6.8726161000085995
250,0.075,86,19,FAILURE,250,37.0,0,6.708582499995828
250,0.075,85,19,SUCCESS,24068,3000.0,1590,7.085202699992806
250,0.075,87,19,SUCCESS,28686,3000.0,1936,6.906151299946941
250,0.075,88,19,FAILURE,252,41.0,0,6.7470835000276566
250,0.075,89,19,SUCCESS,24849,3000.0,1651,6.889386800001375
250,0.075,90,19,SUCCESS,23309,3000.0,1565,6.964998499955982
250,0.075,91,19,SUCCESS,24909,3000.0,1669,6.7992761000059545
250,0.075,92,19,SUCCESS,22506,3000.0,1512,6.78780699998606
250,0.075,93,19,SUCCESS,20101,3000.0,1318,6.654271499952301
250,0.075,94,19,SUCCESS,22640,3000.0,1531,6.6615947999525815
250,0.075,95,19,SUCCESS,23999,3000.0,1599,6.649782399996184
250,0.075,96,19,FAILURE,250,50.0,0,6.453972200048156
250,0.075,97,19,FAILURE,250,37.0,0,6.3039367001038045
250,0.075,98,19,SUCCESS,20147,3000.0,1368,6.353600000031292
250,0.075,99,19,SUCCESS,24734,3000.0,1682,3.566725700045936
250,0.1,0,25,FAILURE,250,35.0,0,6.273930100025609
250,0.1,6,25,FAILURE,251,42.0,0,6.298019899986684
250,0.1,7,25,FAILURE,250,42.0,0,6.3225620000157505
250,0.1,9,25,SUCCESS,22677,3000.0,1522,6.382021700032055
250,0.1,10,25,FAILURE,250,43.0,0,6.371943400008604
250,0.1,8,25,SUCCESS,22517,3000.0,1512,6.41053750005085
250,0.1,5,25,SUCCESS,29342,3000.0,2008,6.455769099993631
250,0.1,1,25,SUCCESS,23336,3000.0,1583,6.485406600055285
250,0.1,3,25,SUCCESS,22527,3000.0,1518,6.4936076999874786
250,0.1,4,25,SUCCESS,27588,3000.0,1837,6.505181899992749
250,0.1,2,25,SUCCESS,25578,3000.0,1725,6.586319499998353
250,0.1,13,25,FAILURE,250,50.0,0,6.480525199905969
250,0.1,17,25,FAILURE,250,42.0,0,6.445876599987969
250,0.1,11,25,SUCCESS,27587,3000.0,1875,6.758628800045699
250,0.1,15,25,FAILURE,250,38.0,0,6.5958700000774115
250,0.1,14,25,SUCCESS,29436,3000.0,2007,6.672995600034483
250,0.1,21,25,FAILURE,250,40.0,0,6.583923900034279
250,0.1,12,25,SUCCESS,28526,3000.0,1902,6.91442179994192
250,0.1,19,25,SUCCESS,22460,3000.0,1534,6.754869200056419
250,0.1,16,25,FAILURE,250,39.0,0,6.990557700046338
250,0.1,20,25,SUCCESS,26599,3000.0,1803,7.083152599981986
250,0.1,18,25,SUCCESS,21310,3000.0,1460,7.17226090002805
250,0.1,22,25,SUCCESS,25730,3000.0,1735,6.518260100041516
250,0.1,27,25,FAILURE,250,44.0,0,6.482541000004858
250,0.1,25,25,FAILURE,250,35.0,0,6.63265909999609
250,0.1,26,25,SUCCESS,19605,3000.0,1313,6.7178469999926165
250,0.1,23,25,FAILURE,251,43.0,0,7.040609500021674
250,0.1,28,25,FAILURE,250,43.0,0,6.758592900005169
250,0.1,31,25,FAILURE,250,39.0,0,6.452459599939175
250,0.1,29,25,FAILURE,251,44.0,0,7.072620999999344
250,0.1,24,25,SUCCESS,27570,3000.0,1814,7.381398899946362
250,0.1,32,25,SUCCESS,22619,3000.0,1537,6.7781559999566525
250,0.1,30,25,FAILURE,250,46.0,0,7.1728587000397965
250,0.1,33,25,SUCCESS,28678,3000.0,1947,6.599497399991378
250,0.1,35,25,FAILURE,250,43.0,0,6.30500639998354
250,0.1,39,25,FAILURE,250,43.0,0,6.34007020003628
250,0.1,34,25,SUCCESS,20079,3000.0,1291,6.862067500012927
250,0.1,36,25,FAILURE,250,46.0,0,6.747498500044458
250,0.1,37,25,SUCCESS,27563,3000.0,1839,6.9152847999939695
250,0.1,38,25,SUCCESS,21622,3000.0,1462,6.930108399945311
250,0.1,40,25,FAILURE,250,44.0,0,6.799536900012754
250,0.1,42,25,FAILURE,250,36.0,0,6.735959500074387
250,0.1,41,25,FAILURE,250,40.0,0,6.8315566999372095
250,0.1,43,25,SUCCESS,29405,3000.0,2008,6.909355100011453
250,0.1,44,25,FAILURE,250,47.0,0,6.412205900065601
250,0.1,45,25,SUCCESS,22583,3000.0,1530,6.460930399945937
250,0.1,46,25,FAILURE,250,35.0,0,6.203209500061348
250,0.1,47,25,SUCCESS,23929,3000.0,1644,6.436016600113362
250,0.1,48,25,SUCCESS,23245,3000.0,1559,6.533997799968347
250,0.1,50,25,FAILURE,250,47.0,0,6.324551700032316
250,0.1,49,25,SUCCESS,24011,3000.0,1610,6.490096200024709
250,0.1,51,25,FAILURE,250,39.0,0,6.310412999941036
250,0.1,52,25,SUCCESS,26711,3000.0,1809,6.486431899946183
250,0.1,53,25,SUCCESS,21915,3000.0,1475,6.523717999923974
250,0.1,54,25,SUCCESS,22636,3000.0,1520,6.586156700039282
250,0.1,56,25,FAILURE,250,46.0,0,6.4001691999146715
250,0.1,55,25,SUCCESS,26724,3000.0,1790,6.530295799952
250,0.1,57,25,SUCCESS,24077,3000.0,1612,6.6532065999927
250,0.1,58,25,FAILURE,501,86.0,0,6.397399100009352
250,0.1,59,25,SUCCESS,29644,3000.0,2010,6.7090819999575615
250,0.1,60,25,SUCCESS,22044,3000.0,1478,6.608031400013715
250,0.1,61,25,FAILURE,251,47.0,0,6.54318759997841
250,0.1,62,25,FAILURE,250,32.0,0,6.478860100032762
250,0.1,63,25,SUCCESS,24920,3000.0,1690,6.4293319999706
250,0.1,64,25,SUCCESS,19746,3000.0,1395,6.55627360008657
250,0.1,65,25,SUCCESS,25706,3000.0,1794,6.635920699918643
250,0.1,66,25,FAILURE,250,36.0,0,6.599847900099121
250,0.1,67,25,FAILURE,250,44.0,0,6.540536899934523
250,0.1,68,25,FAILURE,250,44.0,0,6.520003500045277
250,0.1,69,25,SUCCESS,18686,3000.0,1252,6.815678699989803
250,0.1,70,25,FAILURE,250,46.0,0,6.534982800018042
250,0.1,73,25,FAILURE,250,41.0,0,6.43939740001224
250,0.1,71,25,FAILURE,250,39.0,0,6.54319380002562
250,0.1,72,25,SUCCESS,25728,3000.0,1743,6.696444500004873
250,0.1,74,25,FAILURE,250,37.0,0,6.5389423000160605
250,0.1,75,25,FAILURE,250,41.0,0,6.513093099929392
250,0.1,76,25,FAILURE,250,43.0,0,6.476466199965216
250,0.1,77,25,FAILURE,250,45.0,0,6.380457399995066
250,0.1,78,25,SUCCESS,27552,3000.0,1856,6.539292600005865
250,0.1,79,25,SUCCESS,25701,3000.0,1729,6.493357700062916
250,0.1,81,25,FAILURE,250,57.0,0,6.369621400022879
250,0.1,83,25,FAILURE,250,39.0,0,6.3312726999865845
250,0.1,82,25,SUCCESS,23287,3000.0,1528,6.466866999980994
250,0.1,80,25,SUCCESS,25192,3000.0,1714,6.674885399988852
250,0.1,84,25,SUCCESS,21330,3000.0,1422,6.5353672000346705
250,0.1,85,25,SUCCESS,24054,3000.0,1608,6.5741549000376835
250,0.1,86,25,FAILURE,250,37.0,0,6.374317500041798
250,0.1,87,25,FAILURE,250,44.0,0,6.4813871999504045
250,0.1,88,25,FAILURE,252,41.0,0,6.759277799981646
250,0.1,89,25,SUCCESS,24849,3000.0,1651,6.944143299944699
250,0.1,90,25,SUCCESS,23309,3000.0,1556,6.86704619997181
250,0.1,92,25,FAILURE,250,37.0,0,6.518450799980201
250,0.1,94,25,FAILURE,2316,266.0,0,6.606642900034785
250,0.1,93,25,FAILURE,250,51.0,0,6.656565600074828
250,0.1,91,25,SUCCESS,26645,3000.0,1785,6.824128199950792
250,0.1,95,25,FAILURE,250,41.0,0,6.568448500009254
250,0.1,97,25,FAILURE,250,37.0,0,6.535455800010823
250,0.1,96,25,FAILURE,250,47.0,0,6.565699599916115
250,0.1,98,25,SUCCESS,18712,3000.0,1263,6.344171700067818
250,0.1,99,25,SUCCESS,24752,3000.0,1690,3.1784410999389365
250,0.125,2,31,FAILURE,250,42.0,0,6.1958843999309465
250,0.125,3,31,FAILURE,250,44.0,0,6.237531199934892
250,0.125,0,31,FAILURE,250,34.0,0,6.298251200001687
250,0.125,7,31,FAILURE,250,35.0,0,6.281252800021321
250,0.125,9,31,FAILURE,252,51.0,0,6.290579600026831
250,0.125,6,31,FAILURE,250,40.0,0,6.419968699919991
250,0.125,1,31,SUCCESS,24115,3000.0,1630,6.481503600021824
250,0.125,8,31,FAILURE,250,50.0,0,6.4352442000526935
250,0.125,10,31,FAILURE,250,38.0,0,6.457677199970931
250,0.125,5,31,SUCCESS,28652,3000.0,1942,6.517568600014783
250,0.125,4,31,SUCCESS,27588,3000.0,1833,6.568310900009237
250,0.125,15,31,FAILURE,250,37.0,0,6.333933199988678
250,0.125,13,31,FAILURE,250,45.0,0,6.426433100015856
250,0.125,11,31,SUCCESS,27582,3000.0,1850,6.578184199985117
250,0.125,20,31,FAILURE,252,42.0,0,6.281997699989006
250,0.125,12,31,SUCCESS,21951,3000.0,1477,6.598385100020096
250,0.125,17,31,FAILURE,250,42.0,0,6.390540200052783
250,0.125,16,31,FAILURE,250,35.0,0,6.440935700084083
250,0.125,14,31,SUCCESS,29331,3000.0,2007,6.578011400066316
250,0.125,21,31,FAILURE,250,40.0,0,6.415833399980329
250,0.125,19,31,SUCCESS,21990,3000.0,1494,6.538458300055936
250,0.125,18,31,SUCCESS,25704,3000.0,1738,6.622802100027911
250,0.125,23,31,FAILURE,251,38.0,0,6.518848299980164
250,0.125,29,31,FAILURE,250,42.0,0,6.441584999905899
250,0.125,27,31,FAILURE,250,41.0,0,6.5476416000165045
250,0.125,22,31,SUCCESS,25731,3000.0,1736,6.784472499974072
250,0.125,31,31,FAILURE,250,39.0,0,6.506972500006668
250,0.125,24,31,SUCCESS,27034,3000.0,1789,6.856387000065297
250,0.125,28,31,FAILURE,250,36.0,0,6.750400400022045
250,0.125,25,31,FAILURE,250,34.0,0,6.832842699950561
250,0.125,30,31,FAILURE,250,44.0,0,6.730952599900775
250,0.125,32,31,FAILURE,251,47.0,0,6.6626622000476345
250,0.125,26,31,SUCCESS,26486,3000.0,1815,7.007657099980861
250,0.125,34,31,FAILURE,250,47.0,0,6.7428199999267235
250,0.125,33,31,SUCCESS,28732,3000.0,1977,6.898241200018674
250,0.125,35,31,FAILURE,250,43.0,0,6.747912600054406
250,0.125,36,31,FAILURE,250,39.0,0,6.905550100025721
250,0.125,39,31,FAILURE,250,40.0,0,6.793142199981958
250,0.125,40,31,FAILURE,250,44.0,0,6.7994833999546245
250,0.125,41,31,FAILURE,250,33.0,0,6.791404700023122
250,0.125,38,31,SUCCESS,22604,3000.0,1530,6.912920400034636
250,0.125,37,31,SUCCESS,27569,3000.0,1828,7.001996299950406
250,0.125,42,31,FAILURE,250,36.0,0,6.8718341999920085
250,0.125,43,31,FAILURE,250,38.0,0,6.818364399950951
250,0.125,44,31,FAILURE,250,44.0,0,6.711153400014155
250,0.125,46,31,FAILURE,250,32.0,0,6.838054200052284
250,0.125,48,31,FAILURE,250,36.0,0,6.737475999980234
250,0.125,45,31,SUCCESS,22616,3000.0,1550,7.087689999956638
250,0.125,47,31,FAILURE,252,52.0,0,6.854789100005291
250,0.125,49,31,FAILURE,250,33.0,0,6.854617499979213
250,0.125,52,31,FAILURE,250,45.0,0,6.745644800015725
250,0.125,51,31,FAILURE,250,38.0,0,6.822808700031601
250,0.125,53,31,FAILURE,252,42.0,0,6.872485099942423
250,0.125,54,31,FAILURE,250,46.0,0,6.889681300031953
250,0.125,50,31,SUCCESS,23352,3000.0,1569,7.064450800069608
250,0.125,55,31,FAILURE,250,33.0,0,6.229295700090006
250,0.125,62,31,FAILURE,250,32.0,0,6.306460099993274
250,0.125,56,31,FAILURE,250,45.0,0,6.786052100011148
250,0.125,63,31,SUCCESS,25685,3000.0,1735,6.388992000021972
250,0.125,59,31,FAILURE,250,37.0,0,6.845651299925521
250,0.125,57,31,SUCCESS,24084,3000.0,1592,7.007225600071251
250,0.125,64,31,FAILURE,250,36.0,0,6.853010000078939
250,0.125,58,31,SUCCESS,19730,3000.0,1351,7.2358367999549955
250,0.125,60,31,SUCCESS,28641,3000.0,1912,7.260963000007905
250,0.125,61,31,SUCCESS,28490,3000.0,1955,7.283694099984132
250,0.125,65,31,FAILURE,250,50.0,0,7.142221700050868
250,0.125,66,31,FAILURE,250,36.0,0,6.8325071999570355
250,0.125,68,31,FAILURE,250,42.0,0,6.757448900025338
250,0.125,67,31,FAILURE,250,43.0,0,6.893094899947755
250,0.125,70,31,FAILURE,250,40.0,0,6.813731999951415
250,0.125,69,31,SUCCESS,20483,3000.0,1346,6.989695600001141
250,0.125,71,31,FAILURE,250,39.0,0,6.7675290000624955
250,0.125,73,31,FAILURE,250,35.0,0,6.736147999996319
250,0.125,74,31,FAILURE,250,34.0,0,6.817731000017375
250,0.125,76,31,FAILURE,250,40.0,0,6.687822700012475
250,0.125,72,31,SUCCESS,25748,3000.0,1742,7.056778700090945
250,0.125,75,31,FAILURE,250,39.0,0,6.88750389998313
250,0.125,77,31,FAILURE,250,41.0,0,6.71387069998309
250,0.125,78,31,SUCCESS,21979,3000.0,1483,6.842898500035517
250,0.125,79,31,SUCCESS,28701,3000.0,1943,6.903027500025928
250,0.125,81,31,FAILURE,250,41.0,0,6.718274799990468
250,0.125,82,31,FAILURE,250,44.0,0,6.7260613000253215
250,0.125,80,31,SUCCESS,28356,3000.0,1920,6.899216499994509
250,0.125,83,31,FAILURE,250,39.0,0,6.8222630000673234
250,0.125,84,31,FAILURE,252,42.0,0,6.740824599983171
250,0.125,86,31,FAILURE,250,37.0,0,6.772340500028804
250,0.125,87,31,FAILURE,250,43.0,0,6.784212399972603
250,0.125,85,31,SUCCESS,24140,3000.0,1594,7.014141699997708
250,0.125,88,31,FAILURE,252,40.0,0,6.334659100044519
250,0.125,91,31,FAILURE,251,37.0,0,6.363190099946223
250,0.125,90,31,SUCCESS,23330,3000.0,1577,6.528861799975857
250,0.125,89,31,SUCCESS,27611,3000.0,1848,6.622829400002956
250,0.125,92,31,FAILURE,250,33.0,0,6.447708099964075
250,0.125,93,31,FAILURE,252,49.0,0,6.366121500032023
250,0.125,94,31,FAILURE,489,64.0,0,6.260140500031412
250,0.125,95,31,FAILURE,250,39.0,0,6.26156999997329
250,0.125,97,31,FAILURE,250,37.0,0,6.223232300020754
250,0.125,96,31,SUCCESS,23345,3000.0,1581,6.330798299983144
250,0.125,98,31,SUCCESS,18775,3000.0,1264,6.172582300030626
250,0.125,99,31,SUCCESS,27517,3000.0,1889,3.344887299928814
250,0.15,0,38,FAILURE,250,34.0,0,6.305805500014685
250,0.15,3,38,FAILURE,250,35.0,0,6.3738937000744045
250,0.15,2,38,FAILURE,250,36.0,0,6.438543500029482
250,0.15,1,38,FAILURE,250,35.0,0,6.4891287999926135
250,0.15,6,38,FAILURE,251,40.0,0,6.449361099977978
250,0.15,8,38,FAILURE,250,48.0,0,6.446689400007017
250,0.15,9,38,FAILURE,250,40.0,0,6.443473199964501
250,0.15,4,38,FAILURE,251,37.0,0,6.510025599971414
250,0.15,7,38,FAILURE,250,33.0,0,6.545124899945222
250,0.15,10,38,FAILURE,250,38.0,0,6.532742000068538
250,0.15,5,38,SUCCESS,24063,3000.0,1575,6.625971700064838
250,0.15,13,38,FAILURE,250,41.0,0,6.398538099951111
250,0.15,16,38,FAILURE,250,33.0,0,6.368326700059697
250,0.15,12,38,FAILURE,251,41.0,0,6.488499299972318
250,0.15,17,38,FAILURE,251,38.0,0,6.422106500016525
250,0.15,14,38,FAILURE,250,44.0,0,6.466938400059007
250,0.15,15,38,FAILURE,250,33.0,0,6.501908100093715
250,0.15,11,38,SUCCESS,27606,3000.0,1848,6.71142529998906
250,0.15,20,38,FAILURE,252,42.0,0,6.507495800033212
250,0.15,21,38,FAILURE,250,31.0,0,6.4638557999860495
250,0.15,19,38,FAILURE,250,40.0,0,6.589798599947244
