N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,activity_duration,late_spikes,runtime_seconds
2000,0.631578947368421,34,1263,FAILURE,2022,27.0,17.0,0,3.479732499923557
2000,0.631578947368421,35,1263,FAILURE,2026,26.0,16.0,0,3.536844399990514
2000,0.631578947368421,36,1263,FAILURE,2020,28.0,18.0,0,3.6598900000099093
2000,0.631578947368421,37,1263,FAILURE,2015,27.0,17.0,0,3.5905413000145927
2000,0.631578947368421,38,1263,FAILURE,2047,27.0,17.0,0,3.567642099922523
2000,0.631578947368421,39,1263,FAILURE,2047,29.0,19.0,0,3.581566800014116
2000,0.631578947368421,40,1263,FAILURE,2027,24.0,14.0,0,3.499274899950251
2000,0.631578947368421,41,1263,FAILURE,2028,27.0,17.0,0,3.6024768999777734
2000,0.631578947368421,42,1263,FAILURE,2026,27.0,17.0,0,3.519566300092265
2000,0.631578947368421,43,1263,FAILURE,2010,24.0,14.0,0,3.5339326000539586
2000,0.631578947368421,44,1263,FAILURE,2033,26.0,16.0,0,3.5842586000217125
2000,0.631578947368421,45,1263,FAILURE,2026,29.0,19.0,0,3.5170954999048263
2000,0.631578947368421,46,1263,FAILURE,2030,27.0,17.0,0,3.546268199919723
2000,0.631578947368421,47,1263,FAILURE,2026,28.0,18.0,0,3.497240800061263
2000,0.631578947368421,48,1263,FAILURE,2023,27.0,17.0,0,3.5374004000332206
2000,0.631578947368421,49,1263,FAILURE,2042,31.0,21.0,0,3.5294003000017256
2000,0.631578947368421,50,1263,FAILURE,2030,26.0,16.0,0,3.4836850001011044
2000,0.631578947368421,51,1263,FAILURE,2033,28.0,18.0,0,3.5389970000833273
2000,0.631578947368421,52,1263,FAILURE,2029,27.0,17.0,0,3.5345283000497147
2000,0.631578947368421,53,1263,FAILURE,2049,30.0,20.0,0,3.5563661999767646
2000,0.631578947368421,54,1263,FAILURE,2045,30.0,20.0,0,3.536588400020264
2000,0.631578947368421,55,1263,FAILURE,2052,31.0,21.0,0,3.5946652999846265
2000,0.631578947368421,56,1263,FAILURE,2035,32.0,22.0,0,3.77520709997043
2000,0.631578947368421,57,1263,FAILURE,2032,29.0,19.0,0,3.5102717999834567
2000,0.631578947368421,58,1263,FAILURE,2035,30.0,20.0,0,3.5145243000006303
2000,0.631578947368421,59,1263,FAILURE,2029,31.0,21.0,0,3.55753430002369
2000,0.631578947368421,60,1263,FAILURE,2019,26.0,16.0,0,3.5009914999827743
2000,0.631578947368421,61,1263,FAILURE,2023,27.0,17.0,0,3.525514499982819
2000,0.631578947368421,62,1263,FAILURE,2033,29.0,19.0,0,3.5470900000073016
2000,0.631578947368421,63,1263,FAILURE,2035,25.0,15.0,0,3.527948100003414
2000,0.631578947368421,64,1263,FAILURE,2041,28.0,18.0,0,3.5488836999284104
2000,0.631578947368421,65,1263,FAILURE,2028,27.0,17.0,0,3.5439895999152213
2000,0.631578947368421,66,1263,FAILURE,2031,25.0,15.0,0,3.5078634000383317
2000,0.631578947368421,67,1263,FAILURE,2024,26.0,16.0,0,3.5552468000678346
2000,0.631578947368421,68,1263,FAILURE,2031,31.0,21.0,0,3.4875298999249935
2000,0.631578947368421,69,1263,FAILURE,2023,26.0,16.0,0,3.5800858999136835
2000,0.631578947368421,70,1263,FAILURE,2034,30.0,20.0,0,3.4990949999773875
2000,0.631578947368421,71,1263,FAILURE,2036,27.0,17.0,0,3.55230019998271
2000,0.631578947368421,72,1263,FAILURE,2029,28.0,18.0,0,3.6888401999603957
2000,0.631578947368421,73,1263,FAILURE,2040,27.0,17.0,0,3.5683471000520512
2000,0.631578947368421,74,1263,FAILURE,2051,34.0,24.0,0,3.464198299916461
2000,0.631578947368421,75,1263,FAILURE,2032,25.0,15.0,0,3.4878013000125065
2000,0.631578947368421,76,1263,FAILURE,2032,34.0,24.0,0,3.5423944999929518
2000,0.631578947368421,77,1263,FAILURE,2031,32.0,22.0,0,3.545758099993691
2000,0.631578947368421,78,1263,FAILURE,2040,27.0,17.0,0,3.539032300002873
2000,0.631578947368421,79,1263,FAILURE,2034,29.0,19.0,0,3.5414119999622926
2000,0.631578947368421,80,1263,FAILURE,2046,29.0,19.0,0,3.525679299957119
2000,0.631578947368421,81,1263,FAILURE,2045,27.0,17.0,0,3.472921899985522
2000,0.631578947368421,82,1263,FAILURE,2019,26.0,16.0,0,3.4928805000381544
2000,0.631578947368421,83,1263,FAILURE,2037,29.0,19.0,0,3.4993438000092283
2000,0.631578947368421,84,1263,FAILURE,2033,26.0,16.0,0,3.5404643999645486
2000,0.631578947368421,85,1263,FAILURE,2021,27.0,17.0,0,3.5473684000317007
2000,0.631578947368421,86,1263,FAILURE,2036,25.0,15.0,0,3.551839599967934
2000,0.631578947368421,87,1263,FAILURE,2036,29.0,19.0,0,3.495529899955727
2000,0.631578947368421,88,1263,FAILURE,2025,27.0,17.0,0,3.771513899904676
2000,0.631578947368421,89,1263,FAILURE,2032,28.0,18.0,0,3.5943915999960154
2000,0.631578947368421,90,1263,FAILURE,2030,28.0,18.0,0,3.8951596999540925
2000,0.631578947368421,91,1263,FAILURE,2032,30.0,20.0,0,3.711613000021316
2000,0.631578947368421,92,1263,FAILURE,2049,32.0,22.0,0,3.6308442999143153
2000,0.631578947368421,93,1263,FAILURE,2027,29.0,19.0,0,3.615614900016226
2000,0.631578947368421,94,1263,FAILURE,2040,31.0,21.0,0,3.5192997999256477
2000,0.631578947368421,95,1263,FAILURE,2028,28.0,18.0,0,3.615752999903634
2000,0.631578947368421,96,1263,FAILURE,2026,26.0,16.0,0,3.6314298000652343
2000,0.631578947368421,97,1263,FAILURE,2030,29.0,19.0,0,3.5808279000921175
2000,0.631578947368421,98,1263,FAILURE,2048,29.0,19.0,0,3.602411700063385
2000,0.631578947368421,99,1263,FAILURE,2048,29.0,19.0,0,3.546263700001873
2000,0.6842105263157894,0,1368,FAILURE,2033,26.0,16.0,0,3.532899899990298
2000,0.6842105263157894,1,1368,FAILURE,2029,25.0,15.0,0,3.513666699989699
2000,0.6842105263157894,2,1368,FAILURE,2046,28.0,18.0,0,3.486313599976711
2000,0.6842105263157894,3,1368,FAILURE,2035,27.0,17.0,0,3.576681499951519
2000,0.6842105263157894,4,1368,FAILURE,2039,24.0,14.0,0,3.4762625000439584
2000,0.6842105263157894,5,1368,FAILURE,2024,28.0,18.0,0,3.584754499956034
2000,0.6842105263157894,6,1368,FAILURE,2023,27.0,17.0,0,3.485971000045538
2000,0.6842105263157894,7,1368,FAILURE,2026,27.0,17.0,0,3.5635919999331236
2000,0.6842105263157894,8,1368,FAILURE,2017,27.0,17.0,0,3.6043542999541387
2000,0.6842105263157894,9,1368,FAILURE,2055,27.0,17.0,0,3.560295299976133
2000,0.6842105263157894,10,1368,FAILURE,2041,27.0,17.0,0,3.5542853999650106
2000,0.6842105263157894,11,1368,FAILURE,2042,29.0,19.0,0,3.523615699959919
2000,0.6842105263157894,12,1368,FAILURE,2037,25.0,15.0,0,3.502408300060779
2000,0.6842105263157894,13,1368,FAILURE,2029,28.0,18.0,0,3.531116099911742
2000,0.6842105263157894,14,1368,FAILURE,2042,30.0,20.0,0,3.491559599991888
2000,0.6842105263157894,15,1368,FAILURE,2024,28.0,18.0,0,3.5687956999754533
2000,0.6842105263157894,16,1368,FAILURE,2024,25.0,15.0,0,3.508467399980873
2000,0.6842105263157894,17,1368,FAILURE,2024,25.0,15.0,0,3.554047100013122
2000,0.6842105263157894,18,1368,FAILURE,2046,26.0,16.0,0,3.5166275000665337
2000,0.6842105263157894,19,1368,FAILURE,2034,26.0,16.0,0,3.5652722000377253
2000,0.6842105263157894,20,1368,FAILURE,2027,28.0,18.0,0,3.565184500068426
2000,0.6842105263157894,21,1368,FAILURE,2040,31.0,21.0,0,3.5582577000604942
2000,0.6842105263157894,22,1368,FAILURE,2026,27.0,17.0,0,3.564782000030391
2000,0.6842105263157894,23,1368,FAILURE,2032,25.0,15.0,0,3.59768130001612
2000,0.6842105263157894,24,1368,FAILURE,2044,31.0,21.0,0,3.508519100025296
2000,0.6842105263157894,25,1368,FAILURE,2045,30.0,20.0,0,3.573824299965054
2000,0.6842105263157894,26,1368,FAILURE,2052,27.0,17.0,0,3.6669743000529706
2000,0.6842105263157894,27,1368,FAILURE,2047,27.0,17.0,0,3.5612321000080556
2000,0.6842105263157894,28,1368,FAILURE,2042,28.0,18.0,0,3.631123600061983
2000,0.6842105263157894,29,1368,FAILURE,2039,26.0,16.0,0,3.53319129999727
2000,0.6842105263157894,30,1368,FAILURE,2038,28.0,18.0,0,3.4965793000301346
2000,0.6842105263157894,31,1368,FAILURE,2049,29.0,19.0,0,3.5703709999797866
2000,0.6842105263157894,32,1368,FAILURE,2034,27.0,17.0,0,3.473804199951701
2000,0.6842105263157894,33,1368,FAILURE,2019,25.0,15.0,0,3.525902900029905
2000,0.6842105263157894,34,1368,FAILURE,2034,24.0,14.0,0,3.5382872000336647
2000,0.6842105263157894,35,1368,FAILURE,2034,28.0,18.0,0,3.508631100063212
2000,0.6842105263157894,36,1368,FAILURE,2020,27.0,17.0,0,3.555007899994962
2000,0.6842105263157894,37,1368,FAILURE,2025,27.0,17.0,0,3.523827499942854
2000,0.6842105263157894,38,1368,FAILURE,2049,27.0,17.0,0,3.543181100045331
2000,0.6842105263157894,39,1368,FAILURE,2058,31.0,21.0,0,3.5385563001036644
2000,0.6842105263157894,40,1368,FAILURE,2044,27.0,17.0,0,3.558242299943231
2000,0.6842105263157894,41,1368,FAILURE,2033,29.0,19.0,0,3.565549899940379
2000,0.6842105263157894,42,1368,FAILURE,2022,25.0,15.0,0,3.441728600068018
2000,0.6842105263157894,43,1368,FAILURE,2019,23.0,13.0,0,3.5836425999877974
2000,0.6842105263157894,44,1368,FAILURE,2037,26.0,16.0,0,3.572188900085166
2000,0.6842105263157894,45,1368,FAILURE,2031,29.0,19.0,0,3.6536693999078125
2000,0.6842105263157894,46,1368,FAILURE,2035,25.0,15.0,0,3.482859899988398
2000,0.6842105263157894,47,1368,FAILURE,2035,27.0,17.0,0,3.5510903000831604
2000,0.6842105263157894,48,1368,FAILURE,2037,27.0,17.0,0,3.4650353000033647
2000,0.6842105263157894,49,1368,FAILURE,2033,26.0,16.0,0,3.609300800017081
2000,0.6842105263157894,50,1368,FAILURE,2034,27.0,17.0,0,3.476789699983783
2000,0.6842105263157894,51,1368,FAILURE,2040,28.0,18.0,0,3.551413099979982
2000,0.6842105263157894,52,1368,FAILURE,2034,26.0,16.0,0,3.5675925000105053
2000,0.6842105263157894,53,1368,FAILURE,2042,27.0,17.0,0,3.505348899983801
2000,0.6842105263157894,54,1368,FAILURE,2044,30.0,20.0,0,3.535657799919136
2000,0.6842105263157894,55,1368,FAILURE,2044,27.0,17.0,0,3.522289999993518
2000,0.6842105263157894,56,1368,FAILURE,2029,27.0,17.0,0,3.586765700019896
2000,0.6842105263157894,57,1368,FAILURE,2037,30.0,20.0,0,3.503599200048484
2000,0.6842105263157894,58,1368,FAILURE,2052,29.0,19.0,0,3.510262900032103
2000,0.6842105263157894,59,1368,FAILURE,2029,30.0,20.0,0,3.5678673000074923
2000,0.6842105263157894,60,1368,FAILURE,2025,25.0,15.0,0,3.4955082999076694
2000,0.6842105263157894,61,1368,FAILURE,2022,26.0,16.0,0,3.5831186999566853
2000,0.6842105263157894,62,1368,FAILURE,2036,29.0,19.0,0,3.6233043000102043
2000,0.6842105263157894,63,1368,FAILURE,2039,25.0,15.0,0,3.5577216000529006
2000,0.6842105263157894,64,1368,FAILURE,2046,28.0,18.0,0,3.5359298000112176
2000,0.6842105263157894,65,1368,FAILURE,2026,27.0,17.0,0,3.5531814999412745
2000,0.6842105263157894,66,1368,FAILURE,2038,26.0,16.0,0,3.488701800000854
2000,0.6842105263157894,67,1368,FAILURE,2025,28.0,18.0,0,3.563218199997209
2000,0.6842105263157894,68,1368,FAILURE,2040,32.0,22.0,0,3.512779999990016
2000,0.6842105263157894,69,1368,FAILURE,2028,25.0,15.0,0,3.5817460999824107
2000,0.6842105263157894,70,1368,FAILURE,2035,30.0,20.0,0,3.5466976000461727
2000,0.6842105263157894,71,1368,FAILURE,2044,26.0,16.0,0,3.598712099948898
2000,0.6842105263157894,72,1368,FAILURE,2041,31.0,21.0,0,3.500093700014986
2000,0.6842105263157894,73,1368,FAILURE,2047,27.0,17.0,0,3.6153945999685675
2000,0.6842105263157894,74,1368,FAILURE,2065,34.0,24.0,0,3.6091008000075817
2000,0.6842105263157894,75,1368,FAILURE,2037,25.0,15.0,0,3.571665500057861
2000,0.6842105263157894,76,1368,FAILURE,2032,32.0,22.0,0,3.533334600040689
2000,0.6842105263157894,77,1368,FAILURE,2036,27.0,17.0,0,3.488343399949372
2000,0.6842105263157894,78,1368,FAILURE,2049,27.0,17.0,0,3.4961913999868557
2000,0.6842105263157894,79,1368,FAILURE,2042,27.0,17.0,0,3.6036203999537975
2000,0.6842105263157894,80,1368,FAILURE,2053,28.0,18.0,0,3.549562400090508
2000,0.6842105263157894,81,1368,FAILURE,2051,27.0,17.0,0,3.6691152999410406
2000,0.6842105263157894,82,1368,FAILURE,2021,26.0,16.0,0,3.5298763000173494
2000,0.6842105263157894,83,1368,FAILURE,2037,29.0,19.0,0,3.586546099977568
2000,0.6842105263157894,84,1368,FAILURE,2029,24.0,14.0,0,3.543675300083123
2000,0.6842105263157894,85,1368,FAILURE,2030,27.0,17.0,0,3.4901228999951854
2000,0.6842105263157894,86,1368,FAILURE,2035,25.0,15.0,0,3.52079970005434
2000,0.6842105263157894,87,1368,FAILURE,2028,26.0,16.0,0,3.5968978999881074
2000,0.6842105263157894,88,1368,FAILURE,2033,29.0,19.0,0,3.467942899907939
2000,0.6842105263157894,89,1368,FAILURE,2037,28.0,18.0,0,3.745559300063178
2000,0.6842105263157894,90,1368,FAILURE,2041,28.0,18.0,0,3.5720403000013903
2000,0.6842105263157894,91,1368,FAILURE,2027,30.0,20.0,0,3.517468300065957
2000,0.6842105263157894,92,1368,FAILURE,2050,30.0,20.0,0,3.5685097000095993
2000,0.6842105263157894,93,1368,FAILURE,2036,27.0,17.0,0,3.5312431000638753
2000,0.6842105263157894,94,1368,FAILURE,2059,32.0,22.0,0,3.5730382000328973
2000,0.6842105263157894,95,1368,FAILURE,2036,27.0,17.0,0,3.5907140999333933
2000,0.6842105263157894,96,1368,FAILURE,2026,26.0,16.0,0,3.5690929000265896
2000,0.6842105263157894,97,1368,FAILURE,2037,30.0,20.0,0,3.5859060999937356
2000,0.6842105263157894,98,1368,FAILURE,2050,28.0,18.0,0,3.555281799985096
2000,0.6842105263157894,99,1368,FAILURE,2066,29.0,19.0,0,3.653557899990119
2000,0.7368421052631579,0,1474,FAILURE,2039,26.0,16.0,0,3.5920031999703497
2000,0.7368421052631579,1,1474,FAILURE,2039,24.0,14.0,0,3.5540270999772474
2000,0.7368421052631579,2,1474,FAILURE,2051,25.0,15.0,0,3.5584900000831112
2000,0.7368421052631579,3,1474,FAILURE,2050,30.0,20.0,0,3.514620400033891
2000,0.7368421052631579,4,1474,FAILURE,2043,26.0,16.0,0,3.485548899974674
2000,0.7368421052631579,5,1474,FAILURE,2031,28.0,18.0,0,3.601437699981034
2000,0.7368421052631579,6,1474,FAILURE,2041,27.0,17.0,0,3.534108299994841
2000,0.7368421052631579,7,1474,FAILURE,2022,26.0,16.0,0,3.5422231999691576
2000,0.7368421052631579,8,1474,FAILURE,2024,24.0,14.0,0,3.5817103000590578
2000,0.7368421052631579,9,1474,FAILURE,2063,27.0,17.0,0,3.5490652000298724
2000,0.7368421052631579,10,1474,FAILURE,2052,27.0,17.0,0,3.660130099975504
2000,0.7368421052631579,11,1474,FAILURE,2037,26.0,16.0,0,3.561473899986595
2000,0.7368421052631579,12,1474,FAILURE,2042,25.0,15.0,0,3.5071451000403613
2000,0.7368421052631579,13,1474,FAILURE,2034,26.0,16.0,0,3.6086043999530375
2000,0.7368421052631579,14,1474,FAILURE,2038,29.0,19.0,0,3.493590599973686
2000,0.7368421052631579,15,1474,FAILURE,2040,28.0,18.0,0,3.6010085000889376
2000,0.7368421052631579,16,1474,FAILURE,2026,24.0,14.0,0,3.523610799922608
2000,0.7368421052631579,17,1474,FAILURE,2026,24.0,14.0,0,3.6683091999730095
2000,0.7368421052631579,18,1474,FAILURE,2045,26.0,16.0,0,3.5647938000038266
2000,0.7368421052631579,19,1474,FAILURE,2033,24.0,14.0,0,3.503937599947676
2000,0.7368421052631579,20,1474,FAILURE,2036,30.0,20.0,0,3.4834694999735802
2000,0.7368421052631579,21,1474,FAILURE,2036,26.0,16.0,0,3.884155800100416
2000,0.7368421052631579,22,1474,FAILURE,2022,28.0,18.0,0,3.54113749996759
2000,0.7368421052631579,23,1474,FAILURE,2042,25.0,15.0,0,3.5818985999794677
2000,0.7368421052631579,24,1474,FAILURE,2043,29.0,19.0,0,3.504205200006254
2000,0.7368421052631579,25,1474,FAILURE,2056,35.0,25.0,0,3.5297059000004083
2000,0.7368421052631579,26,1474,FAILURE,2059,26.0,16.0,0,3.562452599988319
2000,0.7368421052631579,27,1474,FAILURE,2050,27.0,17.0,0,3.5589480000780895
2000,0.7368421052631579,28,1474,FAILURE,2051,28.0,18.0,0,3.536595999961719
2000,0.7368421052631579,29,1474,FAILURE,2046,26.0,16.0,0,3.509841399965808
2000,0.7368421052631579,30,1474,FAILURE,2043,28.0,18.0,0,3.55640870006755
2000,0.7368421052631579,31,1474,FAILURE,2052,29.0,19.0,0,3.5387781999306753
2000,0.7368421052631579,32,1474,FAILURE,2036,25.0,15.0,0,3.648119100020267
2000,0.7368421052631579,33,1474,FAILURE,2031,26.0,16.0,0,3.551185699994676
2000,0.7368421052631579,34,1474,FAILURE,2044,24.0,14.0,0,3.586486899992451
2000,0.7368421052631579,35,1474,FAILURE,2038,26.0,16.0,0,3.695424500037916
2000,0.7368421052631579,36,1474,FAILURE,2029,27.0,17.0,0,3.498053800081834
2000,0.7368421052631579,37,1474,FAILURE,2034,26.0,16.0,0,3.521136600058526
2000,0.7368421052631579,38,1474,FAILURE,2052,27.0,17.0,0,3.5268786000087857
2000,0.7368421052631579,39,1474,FAILURE,2062,31.0,21.0,0,3.486406599986367
2000,0.7368421052631579,40,1474,FAILURE,2048,25.0,15.0,0,3.4981203000061214
2000,0.7368421052631579,41,1474,FAILURE,2048,28.0,18.0,0,3.5926849000388756
2000,0.7368421052631579,42,1474,FAILURE,2030,25.0,15.0,0,3.4778569999616593
2000,0.7368421052631579,43,1474,FAILURE,2029,23.0,13.0,0,3.5733689999906346
2000,0.7368421052631579,44,1474,FAILURE,2040,26.0,16.0,0,3.5430043000960723
2000,0.7368421052631579,45,1474,FAILURE,2038,28.0,18.0,0,3.5742957000620663
2000,0.7368421052631579,46,1474,FAILURE,2039,26.0,16.0,0,3.5157286999747157
2000,0.7368421052631579,47,1474,FAILURE,2037,26.0,16.0,0,3.502902299980633
2000,0.7368421052631579,48,1474,FAILURE,2043,26.0,16.0,0,3.5306353999767452
2000,0.7368421052631579,49,1474,FAILURE,2036,26.0,16.0,0,3.5506903999485075
2000,0.7368421052631579,50,1474,FAILURE,2038,26.0,16.0,0,3.799011900089681
2000,0.7368421052631579,51,1474,FAILURE,2040,27.0,17.0,0,3.6364927999675274
2000,0.7368421052631579,52,1474,FAILURE,2068,28.0,18.0,0,3.558387400000356
2000,0.7368421052631579,53,1474,FAILURE,2041,27.0,17.0,0,3.6178344000363722
2000,0.7368421052631579,54,1474,FAILURE,2052,31.0,21.0,0,3.5864723999984562
2000,0.7368421052631579,55,1474,FAILURE,2063,30.0,20.0,0,3.5323443999513984
2000,0.7368421052631579,56,1474,FAILURE,2033,26.0,16.0,0,3.593573599937372
2000,0.7368421052631579,57,1474,FAILURE,2034,26.0,16.0,0,3.598697900073603
2000,0.7368421052631579,58,1474,FAILURE,2052,28.0,18.0,0,3.641818100004457
2000,0.7368421052631579,59,1474,FAILURE,2045,28.0,18.0,0,3.5519396000308916
2000,0.7368421052631579,60,1474,FAILURE,2040,26.0,16.0,0,3.524343100027181
2000,0.7368421052631579,61,1474,FAILURE,2024,24.0,14.0,0,3.532748800003901
2000,0.7368421052631579,62,1474,FAILURE,2051,29.0,19.0,0,3.5154927999246866
2000,0.7368421052631579,63,1474,FAILURE,2039,24.0,14.0,0,3.5563782999524847
2000,0.7368421052631579,64,1474,FAILURE,2045,27.0,17.0,0,3.893235099967569
2000,0.7368421052631579,65,1474,FAILURE,2037,26.0,16.0,0,3.6503118000691757
2000,0.7368421052631579,66,1474,FAILURE,2038,24.0,14.0,0,3.6058671000646427
2000,0.7368421052631579,67,1474,FAILURE,2032,25.0,15.0,0,3.579244100023061
2000,0.7368421052631579,68,1474,FAILURE,2045,28.0,18.0,0,3.5120111000724137
2000,0.7368421052631579,69,1474,FAILURE,2038,25.0,15.0,0,3.5333820999367163
2000,0.7368421052631579,70,1474,FAILURE,2055,37.0,27.0,0,3.5354816999752074
2000,0.7368421052631579,71,1474,FAILURE,2047,26.0,16.0,0,3.6214006000664085
2000,0.7368421052631579,72,1474,FAILURE,2048,31.0,21.0,0,3.55954400007613
2000,0.7368421052631579,73,1474,FAILURE,2069,29.0,19.0,0,3.585008200025186
2000,0.7368421052631579,74,1474,FAILURE,2087,34.0,24.0,0,3.533733099931851
2000,0.7368421052631579,75,1474,FAILURE,2046,25.0,15.0,0,3.5505715999752283
2000,0.7368421052631579,76,1474,FAILURE,2038,31.0,21.0,0,3.5499743000837043
2000,0.7368421052631579,77,1474,FAILURE,2038,28.0,18.0,0,3.5757109998958185
2000,0.7368421052631579,78,1474,FAILURE,2053,27.0,17.0,0,3.5154198999516666
2000,0.7368421052631579,79,1474,FAILURE,2041,25.0,15.0,0,3.595528799924068
2000,0.7368421052631579,80,1474,FAILURE,2061,27.0,17.0,0,3.5485892000142485
2000,0.7368421052631579,81,1474,FAILURE,2046,26.0,16.0,0,3.482073500053957
2000,0.7368421052631579,82,1474,FAILURE,2030,26.0,16.0,0,3.4692762999329716
2000,0.7368421052631579,83,1474,FAILURE,2034,29.0,19.0,0,3.538946899934672
2000,0.7368421052631579,84,1474,FAILURE,2038,24.0,14.0,0,3.5569685000227764
2000,0.7368421052631579,85,1474,FAILURE,2043,27.0,17.0,0,3.4689039000077173
2000,0.7368421052631579,86,1474,FAILURE,2041,24.0,14.0,0,3.546371000004001
2000,0.7368421052631579,87,1474,FAILURE,2031,26.0,16.0,0,3.5615180999739096
2000,0.7368421052631579,88,1474,FAILURE,2039,26.0,16.0,0,3.5096150999888778
2000,0.7368421052631579,89,1474,FAILURE,2044,26.0,16.0,0,3.614405100001022
2000,0.7368421052631579,90,1474,FAILURE,2046,28.0,18.0,0,3.5869229999370873
2000,0.7368421052631579,91,1474,FAILURE,2036,27.0,17.0,0,3.5485847999807447
2000,0.7368421052631579,92,1474,FAILURE,2040,27.0,17.0,0,3.537731199990958
2000,0.7368421052631579,93,1474,FAILURE,2050,28.0,18.0,0,3.5976138999685645
2000,0.7368421052631579,94,1474,FAILURE,2063,32.0,22.0,0,3.445826399954967
2000,0.7368421052631579,95,1474,FAILURE,2044,28.0,18.0,0,3.50794759998098
2000,0.7368421052631579,96,1474,FAILURE,2036,25.0,15.0,0,3.572253299993463
2000,0.7368421052631579,97,1474,FAILURE,2035,28.0,18.0,0,3.548691700096242
2000,0.7368421052631579,98,1474,FAILURE,2052,27.0,17.0,0,3.565970200113952
2000,0.7368421052631579,99,1474,FAILURE,2068,29.0,19.0,0,3.493082999950275
2000,0.7894736842105263,0,1579,FAILURE,2056,29.0,19.0,0,3.500113399932161
2000,0.7894736842105263,1,1579,FAILURE,2035,23.0,13.0,0,3.567307500052266
2000,0.7894736842105263,2,1579,FAILURE,2056,26.0,16.0,0,3.5352427000179887
2000,0.7894736842105263,3,1579,FAILURE,2043,27.0,17.0,0,3.5837507999967784
2000,0.7894736842105263,4,1579,FAILURE,2058,30.0,20.0,0,3.5740211999509484
2000,0.7894736842105263,5,1579,FAILURE,2040,29.0,19.0,0,3.5663403999060392
2000,0.7894736842105263,6,1579,FAILURE,2044,25.0,15.0,0,3.635003300034441
2000,0.7894736842105263,7,1579,FAILURE,2036,33.0,23.0,0,3.7257983000017703
2000,0.7894736842105263,8,1579,FAILURE,2038,24.0,14.0,0,3.6135032000020146
2000,0.7894736842105263,9,1579,FAILURE,2070,26.0,16.0,0,3.573279900010675
2000,0.7894736842105263,10,1579,FAILURE,2053,25.0,15.0,0,3.5598332000663504
2000,0.7894736842105263,11,1579,FAILURE,2048,26.0,16.0,0,3.5267186000710353
2000,0.7894736842105263,12,1579,FAILURE,2049,25.0,15.0,0,3.517777999979444
2000,0.7894736842105263,13,1579,FAILURE,2032,26.0,16.0,0,3.5806325000012293
2000,0.7894736842105263,14,1579,FAILURE,2055,28.0,18.0,0,3.5100588999921456
2000,0.7894736842105263,15,1579,FAILURE,2051,27.0,17.0,0,3.550505500053987
2000,0.7894736842105263,16,1579,FAILURE,2041,26.0,16.0,0,3.5493762999540195
2000,0.7894736842105263,17,1579,FAILURE,2033,25.0,15.0,0,3.4927756000543013
2000,0.7894736842105263,18,1579,FAILURE,2049,27.0,17.0,0,3.5058405000017956
2000,0.7894736842105263,19,1579,FAILURE,2037,24.0,14.0,0,3.579837299999781
2000,0.7894736842105263,20,1579,FAILURE,2049,27.0,17.0,0,3.5217695999890566
2000,0.7894736842105263,21,1579,FAILURE,2041,26.0,16.0,0,3.580161700025201
2000,0.7894736842105263,22,1579,FAILURE,2031,28.0,18.0,0,3.5155967000173405
2000,0.7894736842105263,23,1579,FAILURE,2055,25.0,15.0,0,3.5680086000356823
2000,0.7894736842105263,24,1579,FAILURE,2043,27.0,17.0,0,3.5389221999794245
2000,0.7894736842105263,25,1579,FAILURE,2060,32.0,22.0,0,3.6625255999388173
2000,0.7894736842105263,26,1579,FAILURE,2057,26.0,16.0,0,3.4833017999771982
2000,0.7894736842105263,27,1579,FAILURE,2055,27.0,17.0,0,3.5421073000179604
2000,0.7894736842105263,28,1579,FAILURE,2047,27.0,17.0,0,3.5149559999117628
2000,0.7894736842105263,29,1579,FAILURE,2061,27.0,17.0,0,3.5678033999865875
2000,0.7894736842105263,30,1579,FAILURE,2056,28.0,18.0,0,3.4491368000162765
2000,0.7894736842105263,31,1579,FAILURE,2057,29.0,19.0,0,3.617933899979107
2000,0.7894736842105263,32,1579,FAILURE,2049,25.0,15.0,0,3.5676663999911398
2000,0.7894736842105263,33,1579,FAILURE,2038,26.0,16.0,0,3.511834800010547
2000,0.7894736842105263,34,1579,FAILURE,2050,24.0,14.0,0,3.539152399986051
2000,0.7894736842105263,35,1579,FAILURE,2039,26.0,16.0,0,3.4998568000737578
2000,0.7894736842105263,36,1579,FAILURE,2043,29.0,19.0,0,3.5590500999242067
2000,0.7894736842105263,37,1579,FAILURE,2044,26.0,16.0,0,3.5163296000100672
2000,0.7894736842105263,38,1579,FAILURE,2046,25.0,15.0,0,3.519061000086367
2000,0.7894736842105263,39,1579,FAILURE,2063,28.0,18.0,0,3.5489635999547318
2000,0.7894736842105263,40,1579,FAILURE,2054,25.0,15.0,0,3.483983000041917
2000,0.7894736842105263,41,1579,FAILURE,2051,25.0,15.0,0,3.6761133999098092
2000,0.7894736842105263,42,1579,FAILURE,2048,25.0,15.0,0,3.6279135000659153
2000,0.7894736842105263,43,1579,FAILURE,2040,26.0,16.0,0,3.6829221999505535
2000,0.7894736842105263,44,1579,FAILURE,2037,24.0,14.0,0,3.486074599903077
2000,0.7894736842105263,45,1579,FAILURE,2052,29.0,19.0,0,3.5646911000367254
2000,0.7894736842105263,46,1579,FAILURE,2055,26.0,16.0,0,3.561268199933693
2000,0.7894736842105263,47,1579,FAILURE,2048,25.0,15.0,0,3.510833300068043
